,Connections_0_LevelID,Connections_0_PowerKW,Connections_0_Quantity,betweenness_centrality,closeness_centrality,degree_centrality,median_age,median_hh_income,total_pop,hh_total,avg_travel_time,pct_white,pct_black,pct_asian,pct_hispanic,pct_bachelor,pct_access_to_veh,pct_30-34_min,pct_45-49_min,geometry,k
1527,2,3.0,1.0,0.0010528427743259558,1.6474228653546165e-05,0.0009940357852882703,36.1,48958.0,4313.0,4313.0,32.48148148148148,61.9522374217482,16.531416647345235,2.156271736610248,40.76049153721308,3.2228147461163923,43.821006260143754,9.50614421516346,7.9990725712960815,POINT (-13176430.93605111 4051794.801213962),0
1528,2,3.7,1.0,0.0010528427743259558,1.6474228653546165e-05,0.0009940357852882703,36.1,48958.0,4313.0,4313.0,32.48148148148148,61.9522374217482,16.531416647345235,2.156271736610248,40.76049153721308,3.2228147461163923,43.821006260143754,9.50614421516346,7.9990725712960815,POINT (-13176430.93605111 4051794.801213962),0
1529,2,3.7,1.0,0.00340191018937333,1.611301869504191e-05,0.0007455268389662028,33.7,65888.0,7001.0,7001.0,31.786570743405274,58.405942008284526,7.898871589772889,21.096986144836453,37.88030281388373,2.2139694329381516,29.781459791458364,4.813598057420369,2.5282102556777604,POINT (-13188303.15974421 4032141.545620288),4
1530,2,3.0,7.0,0.014728371011811311,1.7073061823146744e-05,0.0014910536779324055,47.2,212188.0,4069.0,4069.0,39.94055944055944,87.6382403538953,1.228803145736053,4.177930695502581,10.788891619562547,0.3194888178913738,35.14376996805112,5.2592774637503075,6.070287539936102,POINT (-13180143.21843008 4048076.258454829),3
1531,2,3.7,8.0,0.014728371011811311,1.7073061823146744e-05,0.0014910536779324055,47.2,212188.0,4069.0,4069.0,39.94055944055944,87.6382403538953,1.228803145736053,4.177930695502581,10.788891619562547,0.3194888178913738,35.14376996805112,5.2592774637503075,6.070287539936102,POINT (-13180143.21843008 4048076.258454829),3
1532,2,40.0,12.0,0.07838823385809923,1.71216537366772e-05,0.0007455268389662028,32.9,64194.0,9150.0,9150.0,34.395806028833555,61.234972677595636,2.1748633879781423,12.120218579234972,54.0,1.1475409836065573,41.69398907103825,9.759562841530055,2.1202185792349724,POINT (-13120965.33184641 3998566.944964766),4
1533,2,3.0,2.0,0.002304406224843334,1.6599770735753555e-05,0.0014910536779324055,36.8,105481.0,2658.0,2658.0,30.69111969111969,84.42437923250564,0.9781790820165538,7.411587659894657,5.793829947328819,0.5643340857787811,48.72084273890143,6.997742663656885,4.138449962377728,POINT (-13187198.113423 4036104.64510861),2
1534,2,3.0,2.0,0.002304406224843334,1.6599770735753555e-05,0.0014910536779324055,36.8,105481.0,2658.0,2658.0,30.69111969111969,84.42437923250564,0.9781790820165538,7.411587659894657,5.793829947328819,0.5643340857787811,48.72084273890143,6.997742663656885,4.138449962377728,POINT (-13187198.113423 4036104.64510861),2
1535,2,3.7,3.0,0.0010281339554025586,1.4906463213547264e-05,0.0009940357852882703,29.8,79539.0,3896.0,3896.0,35.5210355987055,67.96714579055441,0.6930184804928132,17.197125256673512,36.90965092402464,0.23100616016427106,39.65605749486653,10.472279260780287,3.7731006160164267,POINT (-13120560.4628584 4047018.978884963),4
1536,2,3.0,2.0,0.0014906212736012462,1.5921474391175477e-05,0.0009940357852882703,32.4,87095.0,4872.0,4872.0,31.50087260034904,75.61576354679804,2.750410509031199,17.48768472906404,14.449917898193759,0.0,58.80541871921182,15.291461412151067,8.12807881773399,POINT (-13187787.49446701 4034615.316987251),2
