,ID,AddressInfo_Postcode,Connections_0_LevelID,Connections_0_PowerKW,Connections_0_Quantity,geometry,betweenness_centrality,closeness_centrality,degree_centrality
1199,26865,90094,2,3.0,2.0,POINT (-13183586.92027362 4025381.076773264),0.004377290816374436,1.6692462696188766e-05,0.0019880715705765406
1200,54857,90210,2,3.0,4.0,POINT (-13179723.37697055 4038560.247611753),0.00232794137486787,1.702639933127967e-05,0.0009940357852882703
1201,26963,90210,2,3.0,6.0,POINT (-13179581.61159903 4038821.505941049),0.00232794137486787,1.702639933127967e-05,0.0009940357852882703
1202,122321,90210,2,3.0,6.0,POINT (-13179581.61159903 4038821.505941049),0.00232794137486787,1.702639933127967e-05,0.0009940357852882703
1203,139617,90066,2,3.7,1.0,POINT (-13183262.5018816 4028315.153316617),0.015228909911152031,1.5906706345023805e-05,0.0004970178926441351
1204,139319,92840,2,3.0,2.0,POINT (-13128718.55626898 3998710.469143818),0.00402006306678942,1.7678934520253532e-05,0.0019880715705765406
1205,139362,92805,2,3.7,8.0,POINT (-13124991.60198111 4002736.694549974),0.10279535810244178,1.8548258776760273e-05,0.0027335984095427433
1206,139637,91789,2,3.0,12.0,POINT (-13118794.82441493 4030085.235646344),0.0014976632869944146,1.6079783480267354e-05,0.0009940357852882703
1207,139349,92802,2,3.0,30.0,POINT (-13125329.27852449 4002173.472397426),0.00024078744040850598,1.8040508582117775e-05,0.0007455268389662028
1208,96538,90212,2,3.0,4.0,POINT (-13180881.15533455 4036505.331958958),9.123731387464426e-05,1.709676415131857e-05,0.0009940357852882703
1209,122246,90212,2,3.0,4.0,POINT (-13180881.15533455 4036505.331958958),9.123731387464426e-05,1.709676415131857e-05,0.0009940357852882703
1210,88743,90069,2,16.0,1.0,POINT (-13178558.47415915 4040848.612017667),0.003493950539862985,1.7539819351589712e-05,0.0014910536779324055
1211,51827,90212,2,16.0,6.0,POINT (-13180339.22978947 4037755.464493286),0.003259587392374562,1.741252796082457e-05,0.0009940357852882703
1212,122298,90210,2,3.0,2.0,POINT (-13180136.20530216 4038218.900598333),0.003259587392374562,1.741252796082457e-05,0.0009940357852882703
1213,26953,90210,2,3.0,2.0,POINT (-13180136.20530216 4038218.900598333),0.003259587392374562,1.741252796082457e-05,0.0009940357852882703
1214,120864,92647,2,3.0,6.0,POINT (-13136216.54736305 3993347.484358605),0.00030101518653428673,1.66196188004388e-05,0.0009940357852882703
1215,122157,90064,2,3.0,2.0,POINT (-13182276.74552673 4033179.68589866),0.009232388418680066,1.737584203616834e-05,0.0019880715705765406
1216,31211,90064,2,3.0,2.0,POINT (-13182276.74552673 4033179.68589866),0.009232388418680066,1.737584203616834e-05,0.0019880715705765406
1217,72183,90212,2,3.0,2.0,POINT (-13180860.72820798 4036806.961540444),9.123731387464426e-05,1.709676415131857e-05,0.0009940357852882703
1218,120868,90731,2,3.7,4.0,POINT (-13167083.10445072 3994045.051334574),0.0009649411510059703,1.5314979347768588e-05,0.0007455268389662028
1219,139652,90034,2,3.0,4.0,POINT (-13182891.80797725 4031506.253844869),0.015227427382016627,1.674119637259426e-05,0.0007455268389662028
1220,139860,91702,3,40.0,1.0,POINT (-13125393.58779432 4044167.840421175),0.014689701710196195,1.641570891478991e-05,0.001739562624254473
1221,122365,91702,2,3.7,3.0,POINT (-13123476.47691973 4041664.287397662),0.011304840605880008,1.6450497538796265e-05,0.0009940357852882703
1222,67013,91702,2,3.0,3.0,POINT (-13123476.47691973 4041664.287397662),0.011304840605880008,1.6450497538796265e-05,0.0009940357852882703
1223,122065,90292,2,3.0,4.0,POINT (-13183878.88903407 4026576.088680651),0.002168569492811958,1.7027468451231156e-05,0.0009940357852882703
1224,102461,90292,2,3.0,4.0,POINT (-13183878.88903407 4026576.088680651),0.002168569492811958,1.7027468451231156e-05,0.0009940357852882703
1225,158749,90212,2,3.7,2.0,POINT (-13180657.95975551 4037715.902765126),0.003259587392374562,1.741252796082457e-05,0.0009940357852882703
1226,82321,90049,2,16.0,2.0,POINT (-13180492.20503371 4038054.143851474),0.003259587392374562,1.741252796082457e-05,0.0009940357852882703
1227,26960,90210,2,3.0,1.0,POINT (-13180285.0060655 4038469.440243701),0.003259587392374562,1.741252796082457e-05,0.0009940357852882703
1228,81507,90210,2,8.0,4.0,POINT (-13180508.68031835 4038057.772237028),0.003259587392374562,1.741252796082457e-05,0.0009940357852882703
1229,122428,91702,2,3.0,2.0,POINT (-13127542.42132095 4046702.594215464),0.0027597279855542363,1.640296104722746e-05,0.0009940357852882703
1230,89296,91702,2,3.0,2.0,POINT (-13127542.42132095 4046702.594215464),0.0027597279855542363,1.640296104722746e-05,0.0009940357852882703
1231,139266,90731,2,3.7,1.0,POINT (-13167307.72491924 3993927.180825041),0.0012043696063736894,1.551069217795696e-05,0.0009940357852882703
1232,26956,90210,2,3.0,2.0,POINT (-13180488.66507391 4038324.045138841),0.003259587392374562,1.741252796082457e-05,0.0009940357852882703
1233,122303,90210,2,3.0,4.0,POINT (-13180490.75788033 4038323.453832475),0.003259587392374562,1.741252796082457e-05,0.0009940357852882703
1234,139277,90732,2,3.7,1.0,POINT (-13170072.79592584 3995641.373087014),0.001537073853177233,1.529447904297484e-05,0.0004970178926441351
1235,81837,90067,2,16.0,2.0,POINT (-13181553.63637843 4036105.061629656),0.0009751335388118716,1.7204847430115006e-05,0.002982107355864811
1236,121880,90274,2,3.0,2.0,POINT (-13174944.45349469 3999783.7231866),0.005128624227787637,1.5805012025986434e-05,0.002982107355864811
1237,102418,90274,2,3.0,2.0,POINT (-13174944.45349469 3999783.7231866),0.005128624227787637,1.5805012025986434e-05,0.002982107355864811
1238,139250,92649,2,3.7,1.0,POINT (-13141492.86858767 3990864.644976473),0.0,1.5779555540942343e-05,0.0004970178926441351
1239,122121,90066,2,3.7,8.0,POINT (-13183147.50884761 4031669.572831529),0.015227427382016627,1.674119637259426e-05,0.0007455268389662028
1240,66996,90066,2,3.0,8.0,POINT (-13183147.50884761 4031669.572831529),0.015227427382016627,1.674119637259426e-05,0.0007455268389662028
1241,120896,92843,2,3.0,2.0,POINT (-13129102.54172052 3997503.861278221),0.0021684459487173405,1.714843724882059e-05,0.0007455268389662028
1242,139661,90043,2,3.7,1.0,POINT (-13183169.8560723 4032078.147687999),0.015227427382016627,1.674119637259426e-05,0.0007455268389662028
1243,139784,90210,2,3.0,4.0,POINT (-13180898.29853613 4038018.263212145),0.003259587392374562,1.741252796082457e-05,0.0009940357852882703
1244,26925,90067,2,3.0,12.0,POINT (-13181743.32479074 4036210.267271877),0.0009751335388118716,1.7204847430115006e-05,0.002982107355864811
1245,139393,92806,2,3.7,3.0,POINT (-13121323.00137033 4006873.599052827),0.0030865638878634733,1.7704448096954753e-05,0.0009940357852882703
1246,139616,91765,2,3.7,2.0,POINT (-13117646.83103417 4028236.135791489),0.011412632828433328,1.5993034344463062e-05,0.0009940357852882703
1247,139976,91011,2,3.0,1.0,POINT (-13157447.28932765 4055970.162457056),0.0,1.672810756126242e-05,0.0007455268389662028
1248,120942,92840,2,3.0,2.0,POINT (-13125828.39059341 4000429.122180625),0.01098214343074044,1.8138662377479202e-05,0.0019880715705765406
1249,158818,90068,2,3.7,1.0,POINT (-13172818.11763716 4048501.873192554),0.006528131731608856,1.696119856192484e-05,0.0007455268389662028
1250,139746,90067,2,3.0,9.0,POINT (-13181660.05781163 4036681.218872047),9.123731387464426e-05,1.709676415131857e-05,0.0009940357852882703
1251,139359,92805,2,3.7,6.0,POINT (-13124031.60495641 4002540.60457685),0.023526872570196523,1.8225003441232565e-05,0.0019880715705765406
1252,26975,90069,2,3.0,3.0,POINT (-13179448.47348804 4040870.387693681),0.002953630442055596,1.725916539469239e-05,0.0009940357852882703
1253,122347,90069,2,3.7,3.0,POINT (-13179448.47348804 4040870.387693681),0.002953630442055596,1.725916539469239e-05,0.0009940357852882703
1254,92296,90212,2,16.0,2.0,POINT (-13181242.60972115 4037684.323359306),0.005433345737160433,1.7352103814323748e-05,0.0019880715705765406
1255,120861,92647,2,3.0,4.0,POINT (-13135606.85051198 3992817.677688056),0.00030101518653428673,1.66196188004388e-05,0.0009940357852882703
1256,139749,90067,1,1.0,1.0,POINT (-13181705.92144183 4036805.913455188),9.123731387464426e-05,1.709676415131857e-05,0.0009940357852882703
1257,122137,90064,3,40.0,1.0,POINT (-13183305.13724657 4032559.406934587),0.014644484571566377,1.6579793805232594e-05,0.0009940357852882703
1258,139265,90732,2,3.7,1.0,POINT (-13168086.28249069 3993772.222796274),0.0014452188188295038,1.5502699982817896e-05,0.0014910536779324055
1259,122140,90064,3,40.0,1.0,POINT (-13183345.10094377 4032599.165671983),0.014644484571566377,1.6579793805232594e-05,0.0009940357852882703
1260,70232,90064,2,40.0,1.0,POINT (-13183345.10094377 4032599.165671983),0.014644484571566377,1.6579793805232594e-05,0.0009940357852882703
1261,158541,90731,2,3.7,1.0,POINT (-13167000.61670804 3993150.443752994),0.0009649411510059703,1.5314979347768588e-05,0.0007455268389662028
1262,120863,92647,2,3.0,2.0,POINT (-13135063.27743843 3992979.695809972),0.0007805515897901184,1.6827954526022015e-05,0.0009940357852882703
1263,121896,92805,2,3.0,12.0,POINT (-13124120.57149346 4002098.587182272),0.0007300220550917711,1.7096522062892947e-05,0.0012425447316103378
1264,110091,92805,2,3.0,12.0,POINT (-13124120.57149346 4002098.587182272),0.0007300220550917711,1.7096522062892947e-05,0.0012425447316103378
1265,158670,90066,2,3.7,2.0,POINT (-13184379.25901324 4028254.463511943),0.0015304024720679157,1.6391918835769968e-05,0.0009940357852882703
1266,139758,90067,2,3.0,4.0,POINT (-13181726.96082559 4037057.322310305),0.0030603107677573634,1.714482200410668e-05,0.0019880715705765406
1267,139888,90068,2,3.0,2.0,POINT (-13173766.27026804 4047986.087944302),0.00048231614538471387,1.7445467914338132e-05,0.0009940357852882703
1268,139892,90068,2,3.0,2.0,POINT (-13173728.05428685 4048110.893052028),0.00048231614538471387,1.7445467914338132e-05,0.0009940357852882703
1269,52069,91602,2,3.0,6.0,POINT (-13174912.08178677 4047008.676911747),0.08417917797712854,1.748405560073068e-05,0.0004970178926441351
1270,5081,90067,1,1.0,1.0,POINT (-13181987.55975354 4036717.767142907),0.0030603107677573634,1.714482200410668e-05,0.0019880715705765406
1271,115431,92647,2,3.0,5.0,POINT (-13135803.99733017 3992434.192148773),0.00030101518653428673,1.66196188004388e-05,0.0009940357852882703
1272,121847,92647,2,3.0,5.0,POINT (-13135803.99733017 3992434.192148773),0.00030101518653428673,1.66196188004388e-05,0.0009940357852882703
1273,139910,91505,2,3.0,2.0,POINT (-13172476.06623779 4049240.684422588),0.006528131731608856,1.696119856192484e-05,0.0007455268389662028
1274,122236,90067,2,3.0,8.0,POINT (-13182217.99109948 4036247.620211305),0.0009751335388118716,1.7204847430115006e-05,0.002982107355864811
1275,115479,90067,2,3.0,6.0,POINT (-13182217.99109948 4036247.620211305),0.0009751335388118716,1.7204847430115006e-05,0.002982107355864811
1276,139413,92806,3,40.0,1.0,POINT (-13119867.49902821 4008858.178634582),0.0010252306691790594,1.7456493894056292e-05,0.0009940357852882703
1277,122452,91608,2,3.0,2.0,POINT (-13174077.55296014 4047884.848726404),0.00048231614538471387,1.7445467914338132e-05,0.0009940357852882703
1278,102515,91608,2,3.0,2.0,POINT (-13174077.55296014 4047884.848726404),0.00048231614538471387,1.7445467914338132e-05,0.0009940357852882703
1279,122455,91602,2,3.0,2.0,POINT (-13174029.00653021 4047946.08711459),0.00048231614538471387,1.7445467914338132e-05,0.0009940357852882703
1280,139739,90067,2,3.0,6.0,POINT (-13182139.51085848 4036503.047731202),0.0030603107677573634,1.714482200410668e-05,0.0019880715705765406
1281,158897,91011,2,3.7,1.0,POINT (-13157702.78982292 4056346.460470015),0.0002415904770235164,1.6377109464816388e-05,0.0009940357852882703
1282,92708,90068,2,16.0,1.0,POINT (-13174992.02031311 4047046.280504061),0.08417917797712854,1.748405560073068e-05,0.0004970178926441351
1283,139922,91506,2,3.0,2.0,POINT (-13170673.59217482 4050715.555857717),0.008003248221335671,1.7462418676697146e-05,0.0007455268389662028
1284,110070,90731,2,3.0,1.0,POINT (-13167948.16821367 3993388.713391265),0.0014452188188295038,1.5502699982817896e-05,0.0014910536779324055
1285,121849,90731,2,3.7,1.0,POINT (-13167948.16821367 3993388.713391265),0.0014452188188295038,1.5502699982817896e-05,0.0014910536779324055
1286,139360,92805,2,3.0,4.0,POINT (-13123479.1485875 4002558.489258103),0.023526872570196523,1.8225003441232565e-05,0.0019880715705765406
1287,139765,90067,2,3.7,1.0,POINT (-13181897.50228549 4037224.617755972),0.0030603107677573634,1.714482200410668e-05,0.0019880715705765406
1288,89281,90067,2,3.0,8.0,POINT (-13182011.71608304 4036995.107843796),0.0030603107677573634,1.714482200410668e-05,0.0019880715705765406
1289,4864,90068,2,3.7,2.0,POINT (-13175396.55534265 4046734.669369549),0.08417917797712854,1.748405560073068e-05,0.0004970178926441351
1290,139411,92806,2,3.7,3.0,POINT (-13119737.47786296 4008794.7772104),0.0006888200995370062,1.7337611217868338e-05,0.0009940357852882703
1291,81843,90210,2,16.0,4.0,POINT (-13181704.58560795 4037786.049673532),0.005433345737160433,1.7352103814323748e-05,0.0019880715705765406
1292,122045,90292,2,3.7,1.0,POINT (-13184990.51433718 4025913.85574765),0.0007408321633707574,1.6280325369715345e-05,0.0004970178926441351
1293,26868,90292,2,3.0,1.0,POINT (-13184990.51433718 4025913.85574765),0.0007408321633707574,1.6280325369715345e-05,0.0004970178926441351
1294,158898,91011,2,3.7,1.0,POINT (-13158422.15863633 4056389.196394952),0.01742206467879277,1.670160552753993e-05,0.0007455268389662028
1295,158539,92647,2,3.7,2.0,POINT (-13134646.16330643 3992717.956830871),0.05766803602941141,1.7082218242723654e-05,0.002982107355864811
1296,61747,90068,2,3.0,2.0,POINT (-13175319.05471316 4047067.651127524),0.08417917797712854,1.748405560073068e-05,0.0004970178926441351
1297,139346,92806,2,3.7,3.0,POINT (-13123729.61744179 4001813.518780909),0.008391485538669549,1.8126781701052123e-05,0.0009940357852882703
1298,139358,92806,2,3.7,3.0,POINT (-13123216.87986719 4002479.582522362),0.023526872570196523,1.8225003441232565e-05,0.0019880715705765406
1299,121086,92870,2,3.7,1.0,POINT (-13117710.90653307 4013722.369388835),0.004188638983894298,1.6769180100716528e-05,0.0019880715705765406
1300,158861,91502,2,3.7,2.0,POINT (-13169010.26747533 4052215.537855419),0.034728059680692876,1.776813375287723e-05,0.0019880715705765406
1301,139698,90064,2,3.7,1.0,POINT (-13183465.41258168 4034173.924805409),0.003730475709007205,1.7153689587305e-05,0.0014910536779324055
1302,64635,90067,2,3.0,6.0,POINT (-13182431.8358413 4036861.408358477),0.0030603107677573634,1.714482200410668e-05,0.0019880715705765406
1303,122505,91505,2,3.0,2.0,POINT (-13172790.04286158 4049650.174604959),0.006528131731608856,1.696119856192484e-05,0.0007455268389662028
1304,110174,91505,2,3.0,2.0,POINT (-13172790.04286158 4049650.174604959),0.006528131731608856,1.696119856192484e-05,0.0007455268389662028
1305,139880,91702,2,3.7,4.0,POINT (-13126444.14322478 4047420.843821255),0.002579538923555362,1.6350251906301473e-05,0.0009940357852882703
1306,139873,91702,3,40.0,2.0,POINT (-13125548.68924084 4046493.401877184),0.0029664790278957627,1.6231388612915635e-05,0.0014910536779324055
1307,122586,91011,2,3.0,2.0,POINT (-13158678.69440286 4056642.479037569),0.01742206467879277,1.670160552753993e-05,0.0007455268389662028
1308,68819,91011,2,3.0,2.0,POINT (-13158678.69440286 4056642.479037569),0.01742206467879277,1.670160552753993e-05,0.0007455268389662028
1309,122496,91505,2,3.0,4.0,POINT (-13173307.19981996 4049285.774566756),0.0,1.7054779077716287e-05,0.0004970178926441351
1310,43235,91505,2,3.0,4.0,POINT (-13173307.19981996 4049285.774566756),0.0,1.7054779077716287e-05,0.0004970178926441351
1311,139878,91602,2,3.0,2.0,POINT (-13175397.13420401 4047372.802191521),0.08417991924169624,1.7276349597241234e-05,0.0007455268389662028
1312,139606,90292,3,40.0,1.0,POINT (-13185249.77743124 4027088.798548615),0.0015304024720679157,1.6391918835769968e-05,0.0009940357852882703
1313,61753,91502,3,120.0,6.0,POINT (-13169238.91770943 4052301.113317464),0.024837675414082744,1.3674178579360426e-05,0.0004970178926441351
1314,27001,91608,2,3.0,2.0,POINT (-13175597.04174557 4047217.623197054),0.08417991924169624,1.7276349597241234e-05,0.0007455268389662028
1315,122439,91608,2,3.0,2.0,POINT (-13175597.04174557 4047217.623197054),0.08417991924169624,1.7276349597241234e-05,0.0007455268389662028
1316,120981,92806,2,3.0,2.0,POINT (-13121978.45053212 4003818.886989614),0.0027977177946489594,1.7646143078489757e-05,0.0007455268389662028
1317,122450,91602,2,3.0,6.0,POINT (-13175022.05431173 4047828.546822764),0.08417917797712854,1.748405560073068e-05,0.0004970178926441351
1318,102513,91602,2,3.0,6.0,POINT (-13175026.88557763 4047828.73512298),0.08417917797712854,1.748405560073068e-05,0.0004970178926441351
1319,122125,90064,2,3.7,2.0,POINT (-13184422.22833668 4031805.4946932),0.015227427382016627,1.674119637259426e-05,0.0007455268389662028
1320,81534,91765,2,16.0,3.0,POINT (-13116735.9704327 4029238.161517147),0.012132956672097666,1.625279953531998e-05,0.0007455268389662028
1321,158803,90068,2,3.7,1.0,POINT (-13176117.67187206 4046779.554564163),0.0728181248081978,1.79345793483349e-05,0.0014910536779324055
1322,120956,92806,2,3.0,2.0,POINT (-13123439.18489031 4001663.043567895),0.008391485538669549,1.8126781701052123e-05,0.0009940357852882703
1323,129222,91608,2,7.2,10.0,POINT (-13175706.82381156 4047232.746291548),0.08417991924169624,1.7276349597241234e-05,0.0007455268389662028
1324,75798,90064,2,3.0,2.0,POINT (-13184460.18828304 4031834.640204594),0.0036549902671962264,1.5278216142085693e-05,0.0009940357852882703
1325,158828,91505,2,3.7,10.0,POINT (-13173222.59700695 4049572.300249199),0.005991147324356126,1.6618611514936e-05,0.0004970178926441351
1326,148593,92806,3,120.0,16.0,POINT (-13122634.34497188 4002651.597225453),0.027050720780956817,1.7966005555895483e-05,0.002982107355864811
1327,139977,91208,2,3.7,1.0,POINT (-13160955.55705204 4056230.646055096),0.0003570424334430899,1.6342094255190435e-05,0.0009940357852882703
1328,67020,91505,2,3.0,3.0,POINT (-13172465.17919159 4050248.421890354),0.0013117911966431589,1.7067411673778025e-05,0.0007455268389662028
1329,122517,91505,2,3.0,3.0,POINT (-13172465.17919159 4050248.421890354),0.0013117911966431589,1.7067411673778025e-05,0.0007455268389662028
1330,113001,92802,2,3.0,2.0,POINT (-13123825.97559302 4000999.853591806),0.08595784230732928,1.8165072868230906e-05,0.0014910536779324055
1331,121891,92802,2,3.0,2.0,POINT (-13123825.97559302 4000999.853591806),0.08595784230732928,1.8165072868230906e-05,0.0014910536779324055
1332,122443,90068,2,3.7,2.0,POINT (-13175667.28434426 4047416.674466844),0.08417991924169624,1.7276349597241234e-05,0.0007455268389662028
1333,158653,90293,2,3.7,1.0,POINT (-13185709.73843525 4023232.410564284),0.003279107359324046,1.644888722899151e-05,0.0009940357852882703
1334,2496,91608,1,1.0,1.0,POINT (-13175668.0635807 4047443.573554469),0.08417991924169624,1.7276349597241234e-05,0.0007455268389662028
1335,122445,91608,1,1.9,1.0,POINT (-13175668.0635807 4047443.573554469),0.08417991924169624,1.7276349597241234e-05,0.0007455268389662028
1336,139874,91702,2,3.7,2.0,POINT (-13125428.90946875 4046829.483247309),0.0029664790278957627,1.6231388612915635e-05,0.0014910536779324055
1337,139981,91011,2,3.0,1.0,POINT (-13159119.30807937 4056885.456397208),0.017421323414225066,1.6819796224537938e-05,0.0007455268389662028
1338,158705,90064,2,3.7,1.0,POINT (-13184107.48361932 4033694.782848811),0.01272263263570454,1.682938754946398e-05,0.0007455268389662028
1339,158666,90292,2,3.7,2.0,POINT (-13185521.73094724 4027429.275332946),0.0015304024720679157,1.6391918835769968e-05,0.0009940357852882703
1340,105658,91608,2,3.0,10.0,POINT (-13175920.64750531 4047335.170620033),0.08417991924169624,1.7276349597241234e-05,0.0007455268389662028
1341,122441,91608,2,3.0,10.0,POINT (-13175920.64750531 4047335.170620033),0.08417991924169624,1.7276349597241234e-05,0.0007455268389662028
1342,121928,92806,2,3.0,2.0,POINT (-13118510.88178976 4009644.894856353),0.0020700430773549112,1.689471167177384e-05,0.0009940357852882703
1343,115455,92806,2,3.0,2.0,POINT (-13118510.88178976 4009644.894856353),0.0020700430773549112,1.689471167177384e-05,0.0009940357852882703
1344,122498,91505,2,3.0,6.0,POINT (-13173845.20691896 4049345.365932771),0.0,1.657383920748184e-05,0.0004970178926441351
1345,72178,90292,2,3.0,2.0,POINT (-13185810.32672713 4025227.767650371),0.00340191018937333,1.6525354970955453e-05,0.0014910536779324055
1346,122027,90292,2,3.0,2.0,POINT (-13185810.32672713 4025227.767650371),0.00340191018937333,1.6525354970955453e-05,0.0014910536779324055
1347,51833,91505,2,3.0,2.0,POINT (-13173856.31660414 4049359.234758278),0.0,1.657383920748184e-05,0.0004970178926441351
1348,122149,91789,2,3.7,1.0,POINT (-13117252.04759202 4032766.261341382),0.0010763161523031832,1.5812839836109562e-05,0.0009940357852882703
1349,26897,91789,2,3.0,1.0,POINT (-13117252.04759202 4032766.261341382),0.0010763161523031832,1.5812839836109562e-05,0.0009940357852882703
1350,121039,92806,2,3.0,10.0,POINT (-13118642.36124033 4009179.306208504),0.008225009871173162,1.6997162628399053e-05,0.0007455268389662028
1351,122030,90292,2,3.0,2.0,POINT (-13185853.69680074 4025294.804062783),0.00340191018937333,1.6525354970955453e-05,0.0014910536779324055
1352,72179,90292,2,3.0,2.0,POINT (-13185853.69680074 4025294.804062783),0.00340191018937333,1.6525354970955453e-05,0.0014910536779324055
1353,102421,92868,2,3.0,2.0,POINT (-13123912.53762906 4000477.355112515),0.0008918030469927144,1.7886204968681633e-05,0.0009940357852882703
1354,121887,92868,2,3.0,2.0,POINT (-13123912.53762906 4000477.355112515),0.0008918030469927144,1.7886204968681633e-05,0.0009940357852882703
1355,122432,91702,2,3.7,1.0,POINT (-13125077.58515581 4046812.268754002),0.0029664790278957627,1.6231388612915635e-05,0.0014910536779324055
1356,113011,91702,2,3.0,2.0,POINT (-13125077.58515581 4046812.268754002),0.0029664790278957627,1.6231388612915635e-05,0.0014910536779324055
1357,67007,90210,2,16.0,5.0,POINT (-13181718.78997497 4039790.485344832),0.005433345737160433,1.7352103814323748e-05,0.0019880715705765406
1358,66972,92806,2,16.0,3.0,POINT (-13122112.22316421 4002746.152824359),0.027050720780956817,1.7966005555895483e-05,0.002982107355864811
1359,139884,91608,2,3.0,2.0,POINT (-13175600.57057343 4047933.29602491),0.1563541940007976,1.7879493100085096e-05,0.0032306163021868783
1360,27007,91604,2,3.0,4.0,POINT (-13175980.98266932 4047581.970366728),0.1563541940007976,1.7879493100085096e-05,0.0032306163021868783
1361,122447,91604,2,3.7,4.0,POINT (-13175980.98266932 4047581.970366728),0.1563541940007976,1.7879493100085096e-05,0.0032306163021868783
1362,139688,90064,2,3.7,6.0,POINT (-13184448.16577804 4033444.582087486),0.01601810958756534,1.645688593286624e-05,0.0009940357852882703
1363,72922,91702,2,3.0,10.0,POINT (-13125304.56559753 4047127.647787384),0.0029664790278957627,1.6231388612915635e-05,0.0014910536779324055
1364,56453,90292,2,16.0,2.0,POINT (-13185875.50428899 4026695.611521959),0.0015304024720679157,1.6391918835769968e-05,0.0009940357852882703
1365,139890,91602,2,3.0,12.0,POINT (-13175583.73906642 4048024.609387512),0.1563541940007976,1.7879493100085096e-05,0.0032306163021868783
1366,66968,92868,2,16.0,3.0,POINT (-13123589.1990361 4000688.652838083),0.19590331488572915,1.7919471808544903e-05,0.009443339960238568
1367,139732,90025,2,3.7,4.0,POINT (-13183585.21708541 4036031.297333607),0.0014681362483809548,1.6831437573601748e-05,0.0009940357852882703
1368,41498,92806,2,3.7,2.0,POINT (-13121981.23351939 4002783.155383545),0.027050720780956817,1.7966005555895483e-05,0.002982107355864811
1369,70227,90292,2,3.0,1.0,POINT (-13185834.33834129 4027364.723591061),0.0013425536762027884,1.63491343469891e-05,0.0014910536779324055
1370,122073,90292,2,3.0,1.0,POINT (-13185834.33834129 4027364.723591061),0.0013425536762027884,1.63491343469891e-05,0.0014910536779324055
1371,139887,91608,2,3.0,12.0,POINT (-13175697.59664161 4047965.858858822),0.1563541940007976,1.7879493100085096e-05,0.0032306163021868783
1372,158865,91502,2,3.7,2.0,POINT (-13169328.48537172 4053006.651068798),0.024837675414082744,1.3674178579360426e-05,0.0004970178926441351
1373,82200,92868,2,16.0,3.0,POINT (-13123603.60377821 4000577.143410619),0.19590331488572915,1.7919471808544903e-05,0.009443339960238568
1374,139252,92683,3,40.0,1.0,POINT (-13134448.01461282 3991720.929711682),0.005554789582168931,1.667950324315688e-05,0.0009940357852882703
1375,104306,91502,2,16.0,4.0,POINT (-13169728.72346891 4052792.511946194),0.024837675414082744,1.3674178579360426e-05,0.0004970178926441351
1376,115488,91602,2,3.0,1.0,POINT (-13175191.95011858 4048566.12924969),0.005989664795220722,1.728840318554597e-05,0.0007455268389662028
1377,122474,91602,2,3.0,1.0,POINT (-13175191.95011858 4048566.12924969),0.005989664795220722,1.728840318554597e-05,0.0007455268389662028
1378,139983,91011,2,3.0,1.0,POINT (-13159730.00680586 4057173.923893756),0.003173106526142672,1.70695099616298e-05,0.0014910536779324055
1379,139249,92647,3,40.0,1.0,POINT (-13136503.28410744 3990639.797164531),0.0007764746346677579,1.606592773720931e-05,0.0009940357852882703
1380,110093,92806,2,40.0,1.0,POINT (-13122061.84915956 4002428.028269886),0.00988519541463622,1.7811870553297943e-05,0.0007455268389662028
1381,121899,92806,3,40.0,1.0,POINT (-13122061.84915956 4002428.028269886),0.00988519541463622,1.7811870553297943e-05,0.0007455268389662028
1382,26731,92868,2,3.0,4.0,POINT (-13123512.43311525 4000491.151295296),0.19590331488572915,1.7919471808544903e-05,0.009443339960238568
1383,158841,91505,2,3.7,2.0,POINT (-13172561.37036359 4050933.705377769),0.0013117911966431589,1.7067411673778025e-05,0.0007455268389662028
1384,139464,92886,2,3.7,1.0,POINT (-13116625.76413682 4013966.833419355),0.002028655805658221,1.636951908948733e-05,0.0009940357852882703
1385,158536,90731,2,3.7,1.0,POINT (-13167736.54986168 3991769.915732406),0.002851212387618115,1.469022166660065e-05,0.0009940357852882703
1386,122504,91505,3,40.0,1.0,POINT (-13174267.49017808 4049613.599029712),0.006530355525311962,1.651735111272065e-05,0.0007455268389662028
1387,139615,90291,3,40.0,1.0,POINT (-13185983.81815353 4028024.999890026),0.0013425536762027884,1.63491343469891e-05,0.0014910536779324055
1388,89299,91502,2,3.0,6.0,POINT (-13170822.54878545 4052311.743018941),0.024837675414082744,1.3674178579360426e-05,0.0004970178926441351
1389,122509,91505,1,1.0,2.0,POINT (-13174213.89707247 4049709.108722568),0.0,1.657383920748184e-05,0.0004970178926441351
1390,27027,91505,1,1.0,2.0,POINT (-13174213.89707247 4049709.108722568),0.0,1.657383920748184e-05,0.0004970178926441351
1391,139262,90732,2,3.7,1.0,POINT (-13170144.98645254 3993083.369542708),0.002851212387618115,1.469022166660065e-05,0.0009940357852882703
1392,139629,91765,2,3.7,1.0,POINT (-13115910.31376949 4029387.885483204),0.0009955800864709828,1.6038713894797716e-05,0.0014910536779324055
1393,122164,90064,2,3.0,4.0,POINT (-13184787.1336275 4033725.362650591),0.01272263263570454,1.682938754946398e-05,0.0007455268389662028
1394,26904,90064,2,3.0,4.0,POINT (-13184787.1336275 4033725.362650591),0.01272263263570454,1.682938754946398e-05,0.0007455268389662028
